14,110002212020000200,-6.0,4.47213595499958
15,212211221210000000,-8.0,5.0
16,010012010000020010,-9.0,5.0
17,212220200200120010,-4.0,4.47213595499958
18,112222201202222211,-8.0,5.385164807134504
18,112222202221112211,-7.0,5.0
19,010012010010020000,-9.0,5.0
20,010021220010000100,-8.0,5.0
21,022222222010010000,-6.0,4.47213595499958
22,010002010020020000,-9.0,5.0
23,010002020000122010,-9.0,5.0
24,212201222212000010,-8.0,5.0
25,010012210000020010,-9.0,5.0
26,202222211020020010,-8.0,4.47213595499958
27,010022210000120000,-9.0,5.0
28,020012212000020000,-8.0,4.47213595499958
29,212221221212011000,-8.0,5.0
29,112200222220221020,-5.0,4.47213595499958
30,010022210000120000,-9.0,5.0
1,020020002210010000,-8.0,4.47213595499958
2,200202002011000010,-4.0,4.47213595499958
2,010011220010010000,-8.0,5.0
3,010001220000000100,-8.0,5.0
4,112022020222221212,-3.0,4.47213595499958
4,020022001011020000,-8.0,5.656854249492381
5,010012220010020000,-9.0,5.0
6,020110000210020000,-7.0,4.47213595499958
6,212211220210000000,-8.0,5.0
7,100022100110120000,-7.0,5.0
8,010011221000110010,-8.0,5.0
9,202202210020010000,-8.0,4.47213595499958
10,022112222212221212,-7.0,5.0
11,010012020000020000,-9.0,5.0
12,112220220220220000,-5.0,4.47213595499958
12,010002220010020000,-9.0,5.0
13,202202210020000100,-8.0,4.47213595499958
14,020020002210000020,-8.0,4.47213595499958
15,010022220010122000,-9.0,5.0
16,010022210000020000,-9.0,5.0
17,020020011212010000,-8.0,4.47213595499958
18,202202212210000100,-7.0,5.0
19,001012220101020000,-7.0,5.0
20,020002210000020000,-8.0,4.47213595499958
21,102122202202221220,-7.0,5.0
21,202122220000222000,-8.0,5.385164807134504
22,200020010122000010,-6.0,5.0
23,110020020222202212,-6.0,4.47213595499958
24,210011020010120010,-8.0,5.0
25,121221022222020222,-3.0,4.47213595499958
25,011012001002210000,-8.0,5.385164807134504
26,221000002000020020,-4.0,4.47213595499958
26,001012212000020010,-7.0,5.0
27,010012020010120000,-9.0,5.0
28,202202112210012212,-8.0,4.47213595499958
29,212220001100110000,-6.0,5.0
30,220211221121220220,-4.0,4.47213595499958
1,212201221212001010,-8.0,5.0
1,002212112022222221,-2.0,4.47213595499958
2,022222022010010010,-6.0,4.47213595499958
3,010022010020020010,-9.0,5.0
3,200101212200222220,-2.0,4.47213595499958
4,212202122000020000,-8.0,5.0
5,220220220222202112,-6.0,4.47213595499958
6,212210002212102212,-8.0,5.0
7,010012020010220000,-9.0,5.0
8,010020010012002000,-5.0,4.47213595499958
9,011012000000110010,-8.0,5.385164807134504
9,100010200110220221,-3.0,4.47213595499958
10,010002210020020010,-9.0,5.0
10,202222210020020000,-8.0,4.47213595499958
11,010011220010110000,-8.0,5.0
12,020012210011020000,-8.0,4.47213595499958
13,211122002202202221,-7.0,5.0
14,120001000210000010,-7.0,5.0
15,202212220010020000,-8.0,5.0
16,221000221000102002,-3.0,4.47213595499958
17,012211222222222222,-6.0,4.47213595499958
18,211220022102202212,-7.0,5.0
19,012212010020000002,-5.0,4.47213595499958
20,020020200000102211,-5.0,4.47213595499958
20,202212120000020010,-8.0,5.0
21,202202210020000100,-8.0,4.47213595499958
22,010010120000022011,-7.0,5.0
23,010001220000110000,-8.0,5.0
23,222010200202000000,-2.0,4.47213595499958
24,010001220000100020,-8.0,5.0
24,200201100010122122,-2.0,4.47213595499958
25,212212020000122000,-8.0,5.0
26,100200100100120000,-5.0,4.47213595499958
26,210010020000120000,-8.0,5.0
27,202202210020020000,-8.0,4.47213595499958
27,010012210020020000,-9.0,5.0
28,102002020020011000,-5.0,4.47213595499958
28,010002010000222010,-9.0,5.0
29,212221220212010020,-8.0,5.0
30,020020011210010010,-8.0,4.47213595499958
1,1002002100022002002000,-9.0,5.0990195135927845
2,0220222221211221110001,-7.0,5.830951894845301
2,0001001012210000002000,-6.0,5.656854249492381
3,1222221021220022110220,-7.0,5.830951894845301
3,0211221020021001110221,-5.0,5.385164807134504
3,2000010001102002100221,-6.0,5.656854249492381
4,0222222222201002220021,-5.0,5.385164807134504
4,0222222222121001000200,-6.0,5.656854249492381
5,2002002221002001102000,-8.0,7.0710678118654755
6,1220222201222210220221,-9.0,5.385164807134504
7,1001221201210220220220,-8.0,7.280109889280518
7,2001221201011001220000,-7.0,5.830951894845301
8,1002120101021000221001,-6.0,5.656854249492381
8,0122022200220222221001,-5.0,5.385164807134504
9,1220222211220122002000,-8.0,6.324555320336759
10,1000102002001222002001,-8.0,6.324555320336759
10,1221000002001012002001,-6.0,5.385164807134504
11,1002111000000012001101,-8.0,7.615773105863909
11,1002110021001121000010,-6.0,5.656854249492381
12,1222100102001002001010,-7.0,5.385164807134504
13,1222220211222220222221,-8.0,5.830951894845301
14,1222220022110222220221,-8.0,5.830951894845301
15,1011001220012002011001,-8.0,5.830951894845301
15,0010101222000011222222,-5.0,5.385164807134504
16,1002002002102000001101,-8.0,7.211102550927978
17,1000002001210220222222,-8.0,6.708203932499369
17,1001002001200220222222,-7.0,5.830951894845301
18,2002002000220002002000,-8.0,5.830951894845301
19,1002002012002100021001,-8.0,6.324555320336759
20,2100220100011001021202,-6.0,5.830951894845301
20,1000122222012022122222,-4.0,5.385164807134504
20,0000220100011001021200,-5.0,5.656854249492381
21,0220121122122222211000,-6.0,5.656854249492381
21,1220221122122222201000,-7.0,6.4031242374328485
22,1000102002101102000022,-7.0,5.385164807134504
23,2102000012202000100100,-7.0,5.656854249492381
23,1220010200202000100101,-6.0,5.385164807134504
24,1002001100120002002000,-9.0,5.0990195135927845
25,2221000012002001201001,-7.0,5.830951894845301
26,1220222210222211221121,-7.0,5.385164807134504
27,1220221100022010222221,-7.0,5.656854249492381
27,0100201100022010222221,-5.0,5.385164807134504
28,0022202002101100012000,-5.0,5.0990195135927845
28,2022202002001000012000,-8.0,7.211102550927978
28,1022202002102000002001,-7.0,5.830951894845301
29,1001001222220122012000,-6.0,5.385164807134504
30,0001012002002201000010,-7.0,5.656854249492381
30,1002012002002201000000,-8.0,5.830951894845301
30,2002011000002201000000,-6.0,5.385164807134504
1,1222011001002002002000,-8.0,6.324555320336759
2,0001001002002000002000,-8.0,5.385164807134504
2,1120222122002210220110,-6.0,5.0990195135927845
3,1220222022221222222220,-7.0,5.385164807134504
4,0220220220122222121220,-9.0,5.830951894845301
5,1000000111011000221002,-7.0,5.830951894845301
5,2000011221111002011000,-6.0,5.385164807134504
6,1001221201002002002000,-7.0,5.385164807134504
7,1220222021210222220222,-8.0,6.324555320336759
8,1220210220222112122220,-8.0,5.385164807134504
9,0222222222122222121222,-9.0,5.830951894845301
10,0222002002000021002001,-7.0,5.0990195135927845
11,1001001001022022222222,-4.0,5.0990195135927845
12,2000221202002100220010,-7.0,5.0990195135927845
12,1220220112220220220221,-8.0,5.830951894845301
13,1221001220210220222220,-8.0,6.4031242374328485
13,0221001220220221221120,-7.0,5.385164807134504
14,1222222122100221111221,-8.0,5.830951894845301
15,2002002002002001002002,-7.0,5.385164807134504
16,1002001100222002002001,-9.0,5.0990195135927845
17,1220220220221120222222,-8.0,5.830951894845301
17,2200220220121120222222,-7.0,5.385164807134504
18,0220012002000021002001,-7.0,5.0990195135927845
19,0220221111001101220221,-6.0,5.385164807134504
19,0220222222110220220221,-9.0,7.0710678118654755
20,1220220221221220222221,-9.0,5.385164807134504
20,0001001011220220022110,-5.0,5.0990195135927845
21,2102001002002001102001,-8.0,5.830951894845301
21,2200200022200100211000,-5.0,5.0990195135927845
22,1002002010220220211220,-8.0,5.830951894845301
22,2000012122220220211220,-6.0,5.385164807134504
23,2002000222001002002001,-7.0,5.656854249492381
23,2002001122101002002001,-6.0,5.385164807134504
23,0000110020001002002001,-3.0,5.0990195135927845
24,1000221002001002001011,-7.0,5.385164807134504
24,2000100112222222122222,-3.0,5.0990195135927845
25,2101000002001002002000,-8.0,5.385164807134504
26,1002000000110222211221,-6.0,5.385164807134504
26,1002000100120010120221,-7.0,5.656854249492381
27,1002002220200002002001,-7.0,5.385164807134504
28,2002112002002002102001,-9.0,7.0710678118654755
29,2000022002002001202001,-8.0,5.830951894845301
30,1221121220222222221222,-6.0,5.385164807134504
30,1221121220220220121221,-7.0,5.656854249492381
